NM_MUNICIPIO,NR_VOTAVEL,NM_VOTAVEL,QT_VOTOS
AGUDOS,16,VERA LUCIA PEREIRA DA SILVA SALGADO,4
SÃO LOURENÇO DA MATA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,16
CANDEIAS DO JAMARI,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
PATO BRANCO,16,VERA LUCIA PEREIRA DA SILVA SALGADO,6
BARRA MANSA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,22
ROSÁRIO,16,VERA LUCIA PEREIRA DA SILVA SALGADO,4
CANOAS,16,VERA LUCIA PEREIRA DA SILVA SALGADO,61
ENTRE RIOS,16,VERA LUCIA PEREIRA DA SILVA SALGADO,8
TÓQUIO,16,VERA LUCIA PEREIRA DA SILVA SALGADO,45
NAGÓIA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,46
BARRA VELHA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,3
VENÂNCIO AIRES,16,VERA LUCIA PEREIRA DA SILVA SALGADO,11
MESQUITA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,26
CAJAMAR,16,VERA LUCIA PEREIRA DA SILVA SALGADO,21
CAÇADOR,16,VERA LUCIA PEREIRA DA SILVA SALGADO,11
IMACULADA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
PRESIDENTE TANCREDO NEVES,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
ARAGUAÍNA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,10
CASSERENGUE,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
SÃO LEOPOLDO,16,VERA LUCIA PEREIRA DA SILVA SALGADO,41
PARNAMIRIM,16,VERA LUCIA PEREIRA DA SILVA SALGADO,30
JAGUARIPE,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
CASCAVEL,16,VERA LUCIA PEREIRA DA SILVA SALGADO,29
PACATUBA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,6
ITABAIANA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,12
MANDAGUAÇU,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
PARNAÍBA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,10
CAETÉ,16,VERA LUCIA PEREIRA DA SILVA SALGADO,11
SABINÓPOLIS,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
ÓBIDOS,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
ANÍSIO DE ABREU,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
ALFREDO WAGNER,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
COLÔNIA DO PIAUÍ,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
TABATINGA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,6
JOÃO NEIVA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
ABAETETUBA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,12
CHAPECÓ,16,VERA LUCIA PEREIRA DA SILVA SALGADO,20
CONCÓRDIA DO PARÁ,16,VERA LUCIA PEREIRA DA SILVA SALGADO,4
ESTEIO,16,VERA LUCIA PEREIRA DA SILVA SALGADO,11
AFUÁ,16,VERA LUCIA PEREIRA DA SILVA SALGADO,6
PIRASSUNUNGA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,14
SÃO DOMINGOS,16,VERA LUCIA PEREIRA DA SILVA SALGADO,5
LAGO VERDE,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
TEOFILÂNDIA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
MIRASSOL D OESTE,16,VERA LUCIA PEREIRA DA SILVA SALGADO,8
NOSSA SENHORA DAS DORES,16,VERA LUCIA PEREIRA DA SILVA SALGADO,4
LUZILÂNDIA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
UAUÁ,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
MANFRINÓPOLIS,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
BLUMENAU,16,VERA LUCIA PEREIRA DA SILVA SALGADO,49
SALINÓPOLIS,16,VERA LUCIA PEREIRA DA SILVA SALGADO,3
CANARANA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
MIRADOR,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
SANTO ANTÔNIO DE PÁDUA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,3
SOUSA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,5
SANTO AFONSO,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
COLATINA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,12
BARRO,16,VERA LUCIA PEREIRA DA SILVA SALGADO,3
BARAÚNA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
BURITIRANA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
SÃO FRANCISCO DE ASSIS,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
WASHINGTON,16,VERA LUCIA PEREIRA DA SILVA SALGADO,17
BOTUCATU,16,VERA LUCIA PEREIRA DA SILVA SALGADO,26
BREJO SANTO,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
BRUSQUE,16,VERA LUCIA PEREIRA DA SILVA SALGADO,10
CAREIRO DA VÁRZEA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
MONTREAL,16,VERA LUCIA PEREIRA DA SILVA SALGADO,6
TORONTO,16,VERA LUCIA PEREIRA DA SILVA SALGADO,5
BELA VISTA DO PARAÍSO,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
BOM JESUS,16,VERA LUCIA PEREIRA DA SILVA SALGADO,3
OURO BRANCO,16,VERA LUCIA PEREIRA DA SILVA SALGADO,5
CROATÁ,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
SANTARÉM,16,VERA LUCIA PEREIRA DA SILVA SALGADO,34
IBICUITINGA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
SANTO ANTÔNIO DO AVENTUREIRO,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
BARRA DOS COQUEIROS,16,VERA LUCIA PEREIRA DA SILVA SALGADO,13
SÃO BRÁS,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
XANGRI-LÁ,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
SÃO JOSÉ DE ESPINHARAS,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
PONTA PORÃ,16,VERA LUCIA PEREIRA DA SILVA SALGADO,6
PAULO AFONSO,16,VERA LUCIA PEREIRA DA SILVA SALGADO,8
HOUSTON,16,VERA LUCIA PEREIRA DA SILVA SALGADO,9
BUENOS AIRES,16,VERA LUCIA PEREIRA DA SILVA SALGADO,10
ALVORADA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,33
AURELINO LEAL,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
LAGOA DA CANOA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,4
RIBEIRÓPOLIS,16,VERA LUCIA PEREIRA DA SILVA SALGADO,4
MARABÁ,16,VERA LUCIA PEREIRA DA SILVA SALGADO,16
TORITAMA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,4
CANOINHAS,16,VERA LUCIA PEREIRA DA SILVA SALGADO,7
SANTA LUZIA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,43
GUARANIAÇU,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
CURRAIS NOVOS,16,VERA LUCIA PEREIRA DA SILVA SALGADO,5
CANDEIAS,16,VERA LUCIA PEREIRA DA SILVA SALGADO,5
CARAÚBAS DO PIAUÍ,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
MARILÂNDIA DO SUL,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
CAÇU,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
IACIARA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
BOA VISTA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,64
FREI MIGUELINHO,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
TRIUNFO,16,VERA LUCIA PEREIRA DA SILVA SALGADO,3
BOSTON,16,VERA LUCIA PEREIRA DA SILVA SALGADO,10
BRAGANÇA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,8
VALENÇA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,18
CAMPINA GRANDE,16,VERA LUCIA PEREIRA DA SILVA SALGADO,25
ENCRUZILHADA DO SUL,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
ÁGUAS MORNAS,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
PEDRÃO,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
PARACAMBI,16,VERA LUCIA PEREIRA DA SILVA SALGADO,3
SALGADINHO,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
JUAZEIRO DO NORTE,16,VERA LUCIA PEREIRA DA SILVA SALGADO,28
VILA VELHA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,87
MILAGRES,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
ASSIS,16,VERA LUCIA PEREIRA DA SILVA SALGADO,11
LAPA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
GUARATINGUETÁ,16,VERA LUCIA PEREIRA DA SILVA SALGADO,16
MOGI DAS CRUZES,16,VERA LUCIA PEREIRA DA SILVA SALGADO,58
CACIMBA DE AREIA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
CORUMBÁ,16,VERA LUCIA PEREIRA DA SILVA SALGADO,12
JABORANDI,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
MURIAÉ,16,VERA LUCIA PEREIRA DA SILVA SALGADO,12
MAUÁ,16,VERA LUCIA PEREIRA DA SILVA SALGADO,73
QUIXERÉ,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
TIMÓTEO,16,VERA LUCIA PEREIRA DA SILVA SALGADO,12
PITANGUI,16,VERA LUCIA PEREIRA DA SILVA SALGADO,5
SÃO BENTO DO SUL,16,VERA LUCIA PEREIRA DA SILVA SALGADO,10
DOUTOR MAURÍCIO CARDOSO,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
GUARUJÁ,16,VERA LUCIA PEREIRA DA SILVA SALGADO,39
CAPÃO BONITO,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
ROSANA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,3
BARIRI,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
LARANJAL PAULISTA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
MANARI,16,VERA LUCIA PEREIRA DA SILVA SALGADO,7
TAUBATÉ,16,VERA LUCIA PEREIRA DA SILVA SALGADO,35
BOA VIAGEM,16,VERA LUCIA PEREIRA DA SILVA SALGADO,4
PONTAL,16,VERA LUCIA PEREIRA DA SILVA SALGADO,3
ARAÇATUBA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,14
PAULÍNIA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,19
ARARUAMA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,19
SEROPÉDICA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,12
SÃO SEBASTIÃO DA GRAMA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
MANTENA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
SOBRAL,16,VERA LUCIA PEREIRA DA SILVA SALGADO,14
BEBERIBE,16,VERA LUCIA PEREIRA DA SILVA SALGADO,4
RESPLENDOR,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
ILHABELA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,6
ITABORAÍ,16,VERA LUCIA PEREIRA DA SILVA SALGADO,20
CABEDELO,16,VERA LUCIA PEREIRA DA SILVA SALGADO,8
SERRA DO MEL,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
PENAFORTE,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
VÁRZEA PAULISTA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,15
MAIRINQUE,16,VERA LUCIA PEREIRA DA SILVA SALGADO,6
CAJURI,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
MARACAÍ,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
ITAPECERICA DA SERRA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,29
RIBEIRÃO DAS NEVES,16,VERA LUCIA PEREIRA DA SILVA SALGADO,27
JOÃO CÂMARA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
MONTE FORMOSO,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
SETE BARRAS,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
NOVA BRASILÂNDIA D OESTE,16,VERA LUCIA PEREIRA DA SILVA SALGADO,3
VIANA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,5
SÃO DOMINGOS DO MARANHÃO,16,VERA LUCIA PEREIRA DA SILVA SALGADO,4
MARITUBA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,30
CRUZEIRO DO SUL,16,VERA LUCIA PEREIRA DA SILVA SALGADO,8
ANTÔNIO ALMEIDA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
CAPIM BRANCO,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
ANORI,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
LAVRAS,16,VERA LUCIA PEREIRA DA SILVA SALGADO,23
LAGO DO JUNCO,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
ITAPEMIRIM,16,VERA LUCIA PEREIRA DA SILVA SALGADO,4
JUATUBA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,7
NOVO ARIPUANÃ,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
PUREZA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
ARARANGUÁ,16,VERA LUCIA PEREIRA DA SILVA SALGADO,11
ABREULÂNDIA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
MUNDO NOVO,16,VERA LUCIA PEREIRA DA SILVA SALGADO,3
MONTE CARMELO,16,VERA LUCIA PEREIRA DA SILVA SALGADO,10
JAICÓS,16,VERA LUCIA PEREIRA DA SILVA SALGADO,5
BOCAIÚVA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,5
NOVO HAMBURGO,16,VERA LUCIA PEREIRA DA SILVA SALGADO,36
PARANAÍBA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,10
TRÊS LAGOAS,16,VERA LUCIA PEREIRA DA SILVA SALGADO,20
MANDURI,16,VERA LUCIA PEREIRA DA SILVA SALGADO,4
CAXIAS,16,VERA LUCIA PEREIRA DA SILVA SALGADO,19
ZURIQUE,16,VERA LUCIA PEREIRA DA SILVA SALGADO,8
MUNIQUE,16,VERA LUCIA PEREIRA DA SILVA SALGADO,8
MILÃO,16,VERA LUCIA PEREIRA DA SILVA SALGADO,20
AMSTERDÃ,16,VERA LUCIA PEREIRA DA SILVA SALGADO,6
TELÊMACO BORBA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,7
BARÃO DE GRAJAÚ,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
CONSELHEIRO LAFAIETE,16,VERA LUCIA PEREIRA DA SILVA SALGADO,18
GUABIRUBA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
GUAPIARA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
VANCOUVER,16,VERA LUCIA PEREIRA DA SILVA SALGADO,4
BATURITÉ,16,VERA LUCIA PEREIRA DA SILVA SALGADO,3
IGREJA NOVA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
CARAGUATATUBA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,31
NAVEGANTES,16,VERA LUCIA PEREIRA DA SILVA SALGADO,8
CORDEIRÓPOLIS,16,VERA LUCIA PEREIRA DA SILVA SALGADO,5
TIMON,16,VERA LUCIA PEREIRA DA SILVA SALGADO,14
FERROS,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
GUAIÚBA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,4
SÃO GABRIEL DA CACHOEIRA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,6
RUSSAS,16,VERA LUCIA PEREIRA DA SILVA SALGADO,4
MARILAC,16,VERA LUCIA PEREIRA DA SILVA SALGADO,5
SANTA BÁRBARA DO MONTE VERDE,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
BARREIRAS,16,VERA LUCIA PEREIRA DA SILVA SALGADO,5
PAULISTA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,25
VIAMÃO,16,VERA LUCIA PEREIRA DA SILVA SALGADO,39
ARUJÁ,16,VERA LUCIA PEREIRA DA SILVA SALGADO,8
IBIMIRIM,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
PITANGUEIRAS,16,VERA LUCIA PEREIRA DA SILVA SALGADO,3
QUIXELÔ,16,VERA LUCIA PEREIRA DA SILVA SALGADO,3
BEZERROS,16,VERA LUCIA PEREIRA DA SILVA SALGADO,4
SURUBIM,16,VERA LUCIA PEREIRA DA SILVA SALGADO,3
SÃO LUIZ GONZAGA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
CONDEÚBA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
SALTO,16,VERA LUCIA PEREIRA DA SILVA SALGADO,22
ALMAS,16,VERA LUCIA PEREIRA DA SILVA SALGADO,3
MATEUS LEME,16,VERA LUCIA PEREIRA DA SILVA SALGADO,6
ALTO PARAÍSO,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
CIDREIRA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,4
RIACHO DE SANTANA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
HAMAMATSU,16,VERA LUCIA PEREIRA DA SILVA SALGADO,23
PARIS,16,VERA LUCIA PEREIRA DA SILVA SALGADO,11
BURITAMA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
WENCESLAU GUIMARÃES,16,VERA LUCIA PEREIRA DA SILVA SALGADO,3
IBIÚNA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,13
BARRA DO PIRAÍ,16,VERA LUCIA PEREIRA DA SILVA SALGADO,14
SANTA RITA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,18
RIO BRANCO,16,VERA LUCIA PEREIRA DA SILVA SALGADO,45
FORMOSA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,13
PAÇO DO LUMIAR,16,VERA LUCIA PEREIRA DA SILVA SALGADO,22
MORRO REDONDO,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
CRUZ DO ESPÍRITO SANTO,16,VERA LUCIA PEREIRA DA SILVA SALGADO,5
OUROLÂNDIA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
MORPARÁ,16,VERA LUCIA PEREIRA DA SILVA SALGADO,3
MONTE ALEGRE,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
ITIRUÇU,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
EXTREMOZ,16,VERA LUCIA PEREIRA DA SILVA SALGADO,11
CANUDOS,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
MACAPARANA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,5
REGISTRO,16,VERA LUCIA PEREIRA DA SILVA SALGADO,6
SETE LAGOAS,16,VERA LUCIA PEREIRA DA SILVA SALGADO,39
SÃO TOMÉ,16,VERA LUCIA PEREIRA DA SILVA SALGADO,4
RIACHÃO DO JACUÍPE,16,VERA LUCIA PEREIRA DA SILVA SALGADO,4
MACAÍBA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,6
GUANHÃES,16,VERA LUCIA PEREIRA DA SILVA SALGADO,5
BATATAIS,16,VERA LUCIA PEREIRA DA SILVA SALGADO,6
AVARÉ,16,VERA LUCIA PEREIRA DA SILVA SALGADO,13
PIRACICABA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,55
PERDÕES,16,VERA LUCIA PEREIRA DA SILVA SALGADO,5
BAMBUÍ,16,VERA LUCIA PEREIRA DA SILVA SALGADO,3
EMBU-GUAÇU,16,VERA LUCIA PEREIRA DA SILVA SALGADO,10
GOIANA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,4
FRANCO DA ROCHA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,23
HOLAMBRA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,4
SALTO DE PIRAPORA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,5
POÁ,16,VERA LUCIA PEREIRA DA SILVA SALGADO,10
MONGAGUÁ,16,VERA LUCIA PEREIRA DA SILVA SALGADO,10
INHUMA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
CIDELÂNDIA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
ICATU,16,VERA LUCIA PEREIRA DA SILVA SALGADO,10
REBOUÇAS,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
DOURADOS,16,VERA LUCIA PEREIRA DA SILVA SALGADO,20
GRACCHO CARDOSO,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
SANTO AMARO,16,VERA LUCIA PEREIRA DA SILVA SALGADO,10
ALEGRETE,16,VERA LUCIA PEREIRA DA SILVA SALGADO,9
AVELINO LOPES,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
UBÁ,16,VERA LUCIA PEREIRA DA SILVA SALGADO,12
ARAUCÁRIA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,19
PIO IX,16,VERA LUCIA PEREIRA DA SILVA SALGADO,3
FARTURA DO PIAUÍ,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
ITAJUÍPE,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
TUTÓIA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,5
POMERODE,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
SANTA RITA DO SAPUCAÍ,16,VERA LUCIA PEREIRA DA SILVA SALGADO,4
ILHÉUS,16,VERA LUCIA PEREIRA DA SILVA SALGADO,20
CAMBORIÚ,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
SÃO JORGE D OESTE,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
AÇAILÂNDIA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
ARACRUZ,16,VERA LUCIA PEREIRA DA SILVA SALGADO,11
SÃO FRANCISCO,16,VERA LUCIA PEREIRA DA SILVA SALGADO,6
NILÓPOLIS,16,VERA LUCIA PEREIRA DA SILVA SALGADO,31
DIVINÓPOLIS,16,VERA LUCIA PEREIRA DA SILVA SALGADO,22
RIO PARDO DE MINAS,16,VERA LUCIA PEREIRA DA SILVA SALGADO,5
CAMPO VERDE,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
CAPÃO DA CANOA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,5
IPIRÁ,16,VERA LUCIA PEREIRA DA SILVA SALGADO,3
UBAITABA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
ROSÁRIO DO SUL,16,VERA LUCIA PEREIRA DA SILVA SALGADO,3
CORONEL FABRICIANO,16,VERA LUCIA PEREIRA DA SILVA SALGADO,9
IPATINGA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,22
RIACHÃO DO DANTAS,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
VÁRZEA GRANDE,16,VERA LUCIA PEREIRA DA SILVA SALGADO,24
SANTO INÁCIO DO PIAUÍ,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
LAGOA VERMELHA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
LORETO,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
CORINTO,16,VERA LUCIA PEREIRA DA SILVA SALGADO,3
NOVA CANAÃ DO NORTE,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
OLIVEIRA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,5
MANGUEIRINHA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
MALHADOR,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
OURO PRETO DO OESTE,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
PORTEL,16,VERA LUCIA PEREIRA DA SILVA SALGADO,7
MARTINS SOARES,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
CUJUBIM,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
SCHROEDER,16,VERA LUCIA PEREIRA DA SILVA SALGADO,4
PIRES DO RIO,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
MUNIZ FREIRE,16,VERA LUCIA PEREIRA DA SILVA SALGADO,3
JUCURUÇU,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
ALAGOINHAS,16,VERA LUCIA PEREIRA DA SILVA SALGADO,38
MURITIBA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,6
CAMPINA GRANDE DO SUL,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
PRESIDENTE PRUDENTE,16,VERA LUCIA PEREIRA DA SILVA SALGADO,19
DIAMANTINA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,7
GUANAMBI,16,VERA LUCIA PEREIRA DA SILVA SALGADO,8
PARACATU,16,VERA LUCIA PEREIRA DA SILVA SALGADO,6
TOLEDO,16,VERA LUCIA PEREIRA DA SILVA SALGADO,18
CERRO LARGO,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
FLORÂNIA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
BROTAS,16,VERA LUCIA PEREIRA DA SILVA SALGADO,4
JI-PARANÁ,16,VERA LUCIA PEREIRA DA SILVA SALGADO,11
PALMARES PAULISTA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
BURITI DO TOCANTINS,16,VERA LUCIA PEREIRA DA SILVA SALGADO,3
BACABAL,16,VERA LUCIA PEREIRA DA SILVA SALGADO,10
PIRACEMA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
POUSO ALEGRE,16,VERA LUCIA PEREIRA DA SILVA SALGADO,19
CAMBÉ,16,VERA LUCIA PEREIRA DA SILVA SALGADO,8
ITAPEVI,16,VERA LUCIA PEREIRA DA SILVA SALGADO,36
SÃO MIGUEL,16,VERA LUCIA PEREIRA DA SILVA SALGADO,6
PAU DOS FERROS,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
CAMBARÁ,16,VERA LUCIA PEREIRA DA SILVA SALGADO,5
GRAMADO,16,VERA LUCIA PEREIRA DA SILVA SALGADO,5
MORRINHOS,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
PAU BRASIL,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
MINEIROS,16,VERA LUCIA PEREIRA DA SILVA SALGADO,4
ABREU E LIMA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,17
ANDRADINA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,3
CRUZÍLIA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,4
TANABI,16,VERA LUCIA PEREIRA DA SILVA SALGADO,3
ESPERANTINÓPOLIS,16,VERA LUCIA PEREIRA DA SILVA SALGADO,3
ITAPIRAPUÃ PAULISTA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
JACUPIRANGA,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
PATROCÍNIO,16,VERA LUCIA PEREIRA DA SILVA SALGADO,8
IPORÁ,16,VERA LUCIA PEREIRA DA SILVA SALGADO,3
PRESIDENTE KENNEDY,16,VERA LUCIA PEREIRA DA SILVA SALGADO,2
BONFINÓPOLIS,16,VERA LUCIA PEREIRA DA SILVA SALGADO,1
