NM_MUNICIPIO,NR_VOTAVEL,NM_VOTAVEL,QT_VOTOS
FEIRA DE SANTANA,80,LEONARDO PÉRICLES VIEIRA ROQUE,105
VALPARAÍSO DE GOIÁS,80,LEONARDO PÉRICLES VIEIRA ROQUE,42
SÃO JOSÉ,80,LEONARDO PÉRICLES VIEIRA ROQUE,130
CASTELO,80,LEONARDO PÉRICLES VIEIRA ROQUE,7
CARUARU,80,LEONARDO PÉRICLES VIEIRA ROQUE,57
SANTA CRUZ DO SUL,80,LEONARDO PÉRICLES VIEIRA ROQUE,33
BARCELONA,80,LEONARDO PÉRICLES VIEIRA ROQUE,2
BAGÉ,80,LEONARDO PÉRICLES VIEIRA ROQUE,20
BERLIM,80,LEONARDO PÉRICLES VIEIRA ROQUE,12
NILO PEÇANHA,80,LEONARDO PÉRICLES VIEIRA ROQUE,1
ITAPEVI,80,LEONARDO PÉRICLES VIEIRA ROQUE,101
SANTANA DO RIACHO,80,LEONARDO PÉRICLES VIEIRA ROQUE,1
SALINAS,80,LEONARDO PÉRICLES VIEIRA ROQUE,5
LIMA DUARTE,80,LEONARDO PÉRICLES VIEIRA ROQUE,2
ARARAQUARA,80,LEONARDO PÉRICLES VIEIRA ROQUE,73
PAULÍNIA,80,LEONARDO PÉRICLES VIEIRA ROQUE,43
CAJAMAR,80,LEONARDO PÉRICLES VIEIRA ROQUE,39
SÍTIO NOVO,80,LEONARDO PÉRICLES VIEIRA ROQUE,2
JAPERI,80,LEONARDO PÉRICLES VIEIRA ROQUE,32
CAMPINA GRANDE,80,LEONARDO PÉRICLES VIEIRA ROQUE,102
AVARÉ,80,LEONARDO PÉRICLES VIEIRA ROQUE,21
WENCESLAU BRAZ,80,LEONARDO PÉRICLES VIEIRA ROQUE,3
ITAGUAÍ,80,LEONARDO PÉRICLES VIEIRA ROQUE,32
MINEIROS,80,LEONARDO PÉRICLES VIEIRA ROQUE,11
NITERÓI,80,LEONARDO PÉRICLES VIEIRA ROQUE,211
JUIZ DE FORA,80,LEONARDO PÉRICLES VIEIRA ROQUE,212
BETIM,80,LEONARDO PÉRICLES VIEIRA ROQUE,133
IJUÍ,80,LEONARDO PÉRICLES VIEIRA ROQUE,8
SANTA CECÍLIA,80,LEONARDO PÉRICLES VIEIRA ROQUE,2
IBIRITÉ,80,LEONARDO PÉRICLES VIEIRA ROQUE,87
WAGNER,80,LEONARDO PÉRICLES VIEIRA ROQUE,2
MESQUITA,80,LEONARDO PÉRICLES VIEIRA ROQUE,70
APARECIDA,80,LEONARDO PÉRICLES VIEIRA ROQUE,18
THEOBROMA,80,LEONARDO PÉRICLES VIEIRA ROQUE,2
RIBEIRÃO PRETO,80,LEONARDO PÉRICLES VIEIRA ROQUE,276
EMBU DAS ARTES,80,LEONARDO PÉRICLES VIEIRA ROQUE,120
SANTOS DUMONT,80,LEONARDO PÉRICLES VIEIRA ROQUE,12
GOVERNADOR VALADARES,80,LEONARDO PÉRICLES VIEIRA ROQUE,57
ÁGUAS LINDAS DE GOIÁS,80,LEONARDO PÉRICLES VIEIRA ROQUE,44
SANTA HELENA DE GOIÁS,80,LEONARDO PÉRICLES VIEIRA ROQUE,4
NOVA HARTZ,80,LEONARDO PÉRICLES VIEIRA ROQUE,3
MANGUEIRINHA,80,LEONARDO PÉRICLES VIEIRA ROQUE,1
SÃO MANUEL,80,LEONARDO PÉRICLES VIEIRA ROQUE,9
VERA CRUZ,80,LEONARDO PÉRICLES VIEIRA ROQUE,15
SÃO JOÃO DE MERITI,80,LEONARDO PÉRICLES VIEIRA ROQUE,217
PRAIA GRANDE,80,LEONARDO PÉRICLES VIEIRA ROQUE,136
SENADOR CANEDO,80,LEONARDO PÉRICLES VIEIRA ROQUE,30
CRUZEIRO,80,LEONARDO PÉRICLES VIEIRA ROQUE,25
SÃO PEDRO DO SUL,80,LEONARDO PÉRICLES VIEIRA ROQUE,1
SANTA LUZIA,80,LEONARDO PÉRICLES VIEIRA ROQUE,113
BONITO,80,LEONARDO PÉRICLES VIEIRA ROQUE,9
VIAMÃO,80,LEONARDO PÉRICLES VIEIRA ROQUE,77
SANTA MARIA,80,LEONARDO PÉRICLES VIEIRA ROQUE,54
UBERLÂNDIA,80,LEONARDO PÉRICLES VIEIRA ROQUE,152
CAMAÇARI,80,LEONARDO PÉRICLES VIEIRA ROQUE,59
CONCEIÇÃO DO COITÉ,80,LEONARDO PÉRICLES VIEIRA ROQUE,9
CAMPINA GRANDE DO SUL,80,LEONARDO PÉRICLES VIEIRA ROQUE,8
ANÁPOLIS,80,LEONARDO PÉRICLES VIEIRA ROQUE,64
SANTIAGO,80,LEONARDO PÉRICLES VIEIRA ROQUE,9
ACOPIARA,80,LEONARDO PÉRICLES VIEIRA ROQUE,5
CAMBUQUIRA,80,LEONARDO PÉRICLES VIEIRA ROQUE,7
FÁTIMA,80,LEONARDO PÉRICLES VIEIRA ROQUE,2
BIRIGUI,80,LEONARDO PÉRICLES VIEIRA ROQUE,15
ITÁPOLIS,80,LEONARDO PÉRICLES VIEIRA ROQUE,10
MONTES CLAROS,80,LEONARDO PÉRICLES VIEIRA ROQUE,64
SÃO CAETANO DO SUL,80,LEONARDO PÉRICLES VIEIRA ROQUE,162
SÃO CARLOS,80,LEONARDO PÉRICLES VIEIRA ROQUE,107
SÃO JOÃO DA BARRA,80,LEONARDO PÉRICLES VIEIRA ROQUE,6
FRANCO DA ROCHA,80,LEONARDO PÉRICLES VIEIRA ROQUE,63
OSASCO,80,LEONARDO PÉRICLES VIEIRA ROQUE,522
LIMEIRA,80,LEONARDO PÉRICLES VIEIRA ROQUE,100
CORDISBURGO,80,LEONARDO PÉRICLES VIEIRA ROQUE,2
AGUDOS,80,LEONARDO PÉRICLES VIEIRA ROQUE,6
ARTUR NOGUEIRA,80,LEONARDO PÉRICLES VIEIRA ROQUE,12
PARNAMIRIM,80,LEONARDO PÉRICLES VIEIRA ROQUE,50
JOANÓPOLIS,80,LEONARDO PÉRICLES VIEIRA ROQUE,3
GUAJARÁ-MIRIM,80,LEONARDO PÉRICLES VIEIRA ROQUE,7
PORTO FERREIRA,80,LEONARDO PÉRICLES VIEIRA ROQUE,11
ENGENHEIRO COELHO,80,LEONARDO PÉRICLES VIEIRA ROQUE,6
NOVA LIMA,80,LEONARDO PÉRICLES VIEIRA ROQUE,42
UBERABA,80,LEONARDO PÉRICLES VIEIRA ROQUE,63
POÁ,80,LEONARDO PÉRICLES VIEIRA ROQUE,69
APARECIDA DE GOIÂNIA,80,LEONARDO PÉRICLES VIEIRA ROQUE,96
BIRITIBA MIRIM,80,LEONARDO PÉRICLES VIEIRA ROQUE,13
BURI,80,LEONARDO PÉRICLES VIEIRA ROQUE,3
TRÊS CORAÇÕES,80,LEONARDO PÉRICLES VIEIRA ROQUE,22
PIEDADE DOS GERAIS,80,LEONARDO PÉRICLES VIEIRA ROQUE,1
