NM_MUNICIPIO,NR_VOTAVEL,NM_VOTAVEL,QT_VOTOS
INHANGAPI,15,SIMONE NASSAR TEBET,409
SENADOR CORTES,15,SIMONE NASSAR TEBET,73
NOVAIS,15,SIMONE NASSAR TEBET,78
APIAÍ,15,SIMONE NASSAR TEBET,679
MANHUAÇU,15,SIMONE NASSAR TEBET,1390
MIRASSOL,15,SIMONE NASSAR TEBET,1645
MATIAS BARBOSA,15,SIMONE NASSAR TEBET,323
CRISTÓPOLIS,15,SIMONE NASSAR TEBET,171
BRAGANÇA PAULISTA,15,SIMONE NASSAR TEBET,6348
PORTO FIRME,15,SIMONE NASSAR TEBET,132
PIEDADE,15,SIMONE NASSAR TEBET,1779
PARECI NOVO,15,SIMONE NASSAR TEBET,149
ANTÔNIO DIAS,15,SIMONE NASSAR TEBET,270
BRASILÂNDIA DE MINAS,15,SIMONE NASSAR TEBET,208
DIVINÉSIA,15,SIMONE NASSAR TEBET,101
CATUÍPE,15,SIMONE NASSAR TEBET,178
SÃO SEBASTIÃO DO ALTO,15,SIMONE NASSAR TEBET,172
UBAPORANGA,15,SIMONE NASSAR TEBET,180
TIRADENTES,15,SIMONE NASSAR TEBET,231
SANTA INÊS,15,SIMONE NASSAR TEBET,875
BOCAINA,15,SIMONE NASSAR TEBET,393
ITABELA,15,SIMONE NASSAR TEBET,269
ALPERCATA,15,SIMONE NASSAR TEBET,113
MACAÚBAS,15,SIMONE NASSAR TEBET,312
PONTES GESTAL,15,SIMONE NASSAR TEBET,64
PIRENÓPOLIS,15,SIMONE NASSAR TEBET,731
ITAMBÉ DO MATO DENTRO,15,SIMONE NASSAR TEBET,116
CONGONHINHAS,15,SIMONE NASSAR TEBET,169
CANELA,15,SIMONE NASSAR TEBET,1218
NOVA CRIXÁS,15,SIMONE NASSAR TEBET,151
TAMANDARÉ,15,SIMONE NASSAR TEBET,183
MOZARLÂNDIA,15,SIMONE NASSAR TEBET,285
CANUDOS,15,SIMONE NASSAR TEBET,83
ARAPONGAS,15,SIMONE NASSAR TEBET,2431
PRUDENTÓPOLIS,15,SIMONE NASSAR TEBET,1175
LINDÓIA,15,SIMONE NASSAR TEBET,195
MOGI GUAÇU,15,SIMONE NASSAR TEBET,4362
SÃO LOURENÇO DO SUL,15,SIMONE NASSAR TEBET,1495
IGUAPE,15,SIMONE NASSAR TEBET,708
VALINHOS,15,SIMONE NASSAR TEBET,4873
AIURUOCA,15,SIMONE NASSAR TEBET,132
IELMO MARINHO,15,SIMONE NASSAR TEBET,187
VARZEDO,15,SIMONE NASSAR TEBET,156
CERRITO,15,SIMONE NASSAR TEBET,242
CARMO,15,SIMONE NASSAR TEBET,336
CABECEIRA GRANDE,15,SIMONE NASSAR TEBET,139
SANTA MARIA DA VITÓRIA,15,SIMONE NASSAR TEBET,360
JANDAÍRA,15,SIMONE NASSAR TEBET,129
AGUDOS,985,SIMONE NASSAR TEBET,985
MONTE BELO,15,SIMONE NASSAR TEBET,345
PIRASSUNUNGA,15,SIMONE NASSAR TEBET,2565
MALHADA,15,SIMONE NASSAR TEBET,104
ESTRELA D OESTE,15,SIMONE NASSAR TEBET,281
DIVISA NOVA,15,SIMONE NASSAR TEBET,133
RODEIRO,15,SIMONE NASSAR TEBET,114
ISRAELÂNDIA,15,SIMONE NASSAR TEBET,80
DIVINOLÂNDIA,15,SIMONE NASSAR TEBET,385
CAEM,15,SIMONE NASSAR TEBET,70
NOVA BELÉM,15,SIMONE NASSAR TEBET,60
SALES,15,SIMONE NASSAR TEBET,117
JAGUARIÚNA,15,SIMONE NASSAR TEBET,2354
GURINHATÃ,15,SIMONE NASSAR TEBET,157
SALINAS,15,SIMONE NASSAR TEBET,538
PARANAIGUARA,15,SIMONE NASSAR TEBET,188
SÃO LOURENÇO DA SERRA,603,SIMONE NASSAR TEBET,603
TAIOBEIRAS,15,SIMONE NASSAR TEBET,446
ITANHANDU,15,SIMONE NASSAR TEBET,524
ITAGUAÍ,15,SIMONE NASSAR TEBET,2440
PAINEIRAS,15,SIMONE NASSAR TEBET,152
JEQUITINHONHA,15,SIMONE NASSAR TEBET,174
BARROSO,15,SIMONE NASSAR TEBET,527
ALMIRANTE TAMANDARÉ,15,SIMONE NASSAR TEBET,2979
GRAÇA,15,SIMONE NASSAR TEBET,41
ITARARÉ,15,SIMONE NASSAR TEBET,1493
FRANCISCO MORATO,15,SIMONE NASSAR TEBET,3906
BRANQUINHA,15,SIMONE NASSAR TEBET,275
IGUATU,15,SIMONE NASSAR TEBET,460
IPIGUÁ,15,SIMONE NASSAR TEBET,133
SANANDUVA,15,SIMONE NASSAR TEBET,336
FRANCISCO SÁ,15,SIMONE NASSAR TEBET,317
MATO VERDE,15,SIMONE NASSAR TEBET,179
ALVORADA DO OESTE,15,SIMONE NASSAR TEBET,252
JACAREZINHO,15,SIMONE NASSAR TEBET,736
OURO PRETO,15,SIMONE NASSAR TEBET,1903
UBIRATÃ,15,SIMONE NASSAR TEBET,553
EMBU-GUAÇU,15,SIMONE NASSAR TEBET,2627
CRUZEIRO,15,SIMONE NASSAR TEBET,2970
OLHOS D ÁGUA,15,SIMONE NASSAR TEBET,96
TAPEJARA,15,SIMONE NASSAR TEBET,815
TERRA ROXA,15,SIMONE NASSAR TEBET,411
CAPÃO DO LEÃO,15,SIMONE NASSAR TEBET,806
GOIOERÊ,15,SIMONE NASSAR TEBET,656
SILVA JARDIM,15,SIMONE NASSAR TEBET,475
MARLIÉRIA,15,SIMONE NASSAR TEBET,111
MATELÂNDIA,15,SIMONE NASSAR TEBET,282
ARINOS,15,SIMONE NASSAR TEBET,287
ITIRUÇU,15,SIMONE NASSAR TEBET,98
JI-PARANÁ,15,SIMONE NASSAR TEBET,2096
IGARAPÉ-AÇU,15,SIMONE NASSAR TEBET,1027
MONTE AZUL,15,SIMONE NASSAR TEBET,293
SÃO JERÔNIMO DA SERRA,15,SIMONE NASSAR TEBET,246
MAXIMILIANO DE ALMEIDA,15,SIMONE NASSAR TEBET,139
NIQUELÂNDIA,15,SIMONE NASSAR TEBET,972
BOM SUCESSO,15,SIMONE NASSAR TEBET,711
EDÉIA,15,SIMONE NASSAR TEBET,305
PATROCÍNIO,15,SIMONE NASSAR TEBET,2028
CÓRREGO NOVO,15,SIMONE NASSAR TEBET,45
CARAÍ,15,SIMONE NASSAR TEBET,225
DORES DE GUANHÃES,15,SIMONE NASSAR TEBET,83
PATY DO ALFERES,15,SIMONE NASSAR TEBET,708
MONTE ALEGRE DE MINAS,15,SIMONE NASSAR TEBET,376
CONCEIÇÃO DO RIO VERDE,15,SIMONE NASSAR TEBET,261
RESTINGA SÊCA,15,SIMONE NASSAR TEBET,726
FLORESTA AZUL,15,SIMONE NASSAR TEBET,125
PIRACANJUBA,831,SIMONE NASSAR TEBET,831
CESÁRIO LANGE,15,SIMONE NASSAR TEBET,414
CASA BRANCA,15,SIMONE NASSAR TEBET,753
PONTAL,15,SIMONE NASSAR TEBET,926
DESTERRO DO MELO,15,SIMONE NASSAR TEBET,128
VARGEM GRANDE PAULISTA,15,SIMONE NASSAR TEBET,2144
TUMIRITINGA,15,SIMONE NASSAR TEBET,80
PÉROLA,15,SIMONE NASSAR TEBET,211
CAMARGO,15,SIMONE NASSAR TEBET,57
PAULO AFONSO,15,SIMONE NASSAR TEBET,850
SÃO SEBASTIÃO DO PARAÍSO,15,SIMONE NASSAR TEBET,2525
MALACACHETA,15,SIMONE NASSAR TEBET,260
OSCAR BRESSANE,15,SIMONE NASSAR TEBET,93
SANTA CRUZ DO RIO PARDO,1217,SIMONE NASSAR TEBET,1217
NATIVIDADE,15,SIMONE NASSAR TEBET,532
CROMÍNIA,15,SIMONE NASSAR TEBET,162
QUEIMADOS,15,SIMONE NASSAR TEBET,2575
CAPÃO BONITO,15,SIMONE NASSAR TEBET,1557
IBIRAREMA,15,SIMONE NASSAR TEBET,124
BURITIS,15,SIMONE NASSAR TEBET,801
JALES,15,SIMONE NASSAR TEBET,1426
SÃO JOÃO DA BOA VISTA,15,SIMONE NASSAR TEBET,2932
AREIAS,15,SIMONE NASSAR TEBET,117
ITANHAÉM,15,SIMONE NASSAR TEBET,3207
CAMPO DO MEIO,15,SIMONE NASSAR TEBET,167
ANAHY,15,SIMONE NASSAR TEBET,87
CATU,15,SIMONE NASSAR TEBET,727
IPATINGA,15,SIMONE NASSAR TEBET,4262
GUAJARÁ-MIRIM,15,SIMONE NASSAR TEBET,785
ITABAIANINHA,15,SIMONE NASSAR TEBET,648
NOVA BASSANO,15,SIMONE NASSAR TEBET,175
SÃO ROQUE,15,SIMONE NASSAR TEBET,3400
SÃO JOSÉ DA BELA VISTA,15,SIMONE NASSAR TEBET,123
PEREIRAS,15,SIMONE NASSAR TEBET,281
JARINU,15,SIMONE NASSAR TEBET,866
SANTA MARIA DA BOA VISTA,15,SIMONE NASSAR TEBET,210
GUAPIMIRIM,15,SIMONE NASSAR TEBET,1149
NOVA UNIÃO,15,SIMONE NASSAR TEBET,249
CUBATÃO,15,SIMONE NASSAR TEBET,3509
INHAÚMA,15,SIMONE NASSAR TEBET,194
ITAPEVA,15,SIMONE NASSAR TEBET,2749
NOVA CAMPINA,15,SIMONE NASSAR TEBET,198
ALFREDO VASCONCELOS,15,SIMONE NASSAR TEBET,238
PERUÍBE,15,SIMONE NASSAR TEBET,2370
CACHOEIRA DOURADA,15,SIMONE NASSAR TEBET,170
ALTINHO,15,SIMONE NASSAR TEBET,134
VARGEM GRANDE DO SUL,15,SIMONE NASSAR TEBET,1337
ÁGUAS LINDAS DE GOIÁS,15,SIMONE NASSAR TEBET,3220
CAVALCANTE,15,SIMONE NASSAR TEBET,112
SANTA IZABEL DO OESTE,15,SIMONE NASSAR TEBET,171
CLÁUDIO,15,SIMONE NASSAR TEBET,1013
DÁRIO MEIRA,15,SIMONE NASSAR TEBET,118
RESPLENDOR,15,SIMONE NASSAR TEBET,174
CRISTALINA,15,SIMONE NASSAR TEBET,885
DOUTOR RICARDO,15,SIMONE NASSAR TEBET,85
MARIÁPOLIS,15,SIMONE NASSAR TEBET,97
BOM JESUS DO AMPARO,15,SIMONE NASSAR TEBET,132
VALENTIM GENTIL,15,SIMONE NASSAR TEBET,326
MUANÁ,15,SIMONE NASSAR TEBET,761
ITABAIANA,15,SIMONE NASSAR TEBET,2088
SANTA LUZIA DO ITANHY,15,SIMONE NASSAR TEBET,164
NOVA OLINDA,15,SIMONE NASSAR TEBET,277
SANTA LUZIA DO PARUÁ,15,SIMONE NASSAR TEBET,126
BURITI BRAVO,15,SIMONE NASSAR TEBET,148
SAUDADES,15,SIMONE NASSAR TEBET,306
MATUPÁ,15,SIMONE NASSAR TEBET,194
MANACAPURU,15,SIMONE NASSAR TEBET,1619
LIMOEIRO,15,SIMONE NASSAR TEBET,430
SANTANA DO SÃO FRANCISCO,15,SIMONE NASSAR TEBET,51
VIDEIRA,15,SIMONE NASSAR TEBET,1069
FEIRA NOVA DO MARANHÃO,15,SIMONE NASSAR TEBET,88
CAPÃO DA CANOA,15,SIMONE NASSAR TEBET,1225
VILHENA,1572,SIMONE NASSAR TEBET,1572
PRESIDENTE JUSCELINO,15,SIMONE NASSAR TEBET,226
PACOTI,15,SIMONE NASSAR TEBET,76
ADAMANTINA,15,SIMONE NASSAR TEBET,810
IGUARACY,15,SIMONE NASSAR TEBET,42
DELMIRO GOUVEIA,15,SIMONE NASSAR TEBET,783
ALEGRE,15,SIMONE NASSAR TEBET,616
RIO DO CAMPO,15,SIMONE NASSAR TEBET,159
ORIXIMINÁ,15,SIMONE NASSAR TEBET,1568
SÃO JOSÉ DO BELMONTE,15,SIMONE NASSAR TEBET,130
INGÁ,15,SIMONE NASSAR TEBET,189
MONÇÃO,15,SIMONE NASSAR TEBET,222
ARAGUACEMA,15,SIMONE NASSAR TEBET,102
AMARANTE DO MARANHÃO,15,SIMONE NASSAR TEBET,307
CASTANHEIRAS,15,SIMONE NASSAR TEBET,65
AXIXÁ,15,SIMONE NASSAR TEBET,139
HIDROLÂNDIA,15,SIMONE NASSAR TEBET,899
PORTO REAL DO COLÉGIO,15,SIMONE NASSAR TEBET,389
SENADOR JOSÉ PORFÍRIO,15,SIMONE NASSAR TEBET,284
JOAQUIM TÁVORA,15,SIMONE NASSAR TEBET,222
BEQUIMÃO,15,SIMONE NASSAR TEBET,214
CONCEIÇÃO DE MACABU,15,SIMONE NASSAR TEBET,490
PORTO NACIONAL,15,SIMONE NASSAR TEBET,1291
BOM JESUS DA LAPA,15,SIMONE NASSAR TEBET,573
COQUEIRAL,15,SIMONE NASSAR TEBET,270
CATENDE,15,SIMONE NASSAR TEBET,247
IBICUÍ,15,SIMONE NASSAR TEBET,116
IRATI,15,SIMONE NASSAR TEBET,2137
PRESIDENTE SARNEY,15,SIMONE NASSAR TEBET,132
TAILÂNDIA,15,SIMONE NASSAR TEBET,1141
JAPARATUBA,15,SIMONE NASSAR TEBET,352
MATINHAS,15,SIMONE NASSAR TEBET,67
FONTE BOA,15,SIMONE NASSAR TEBET,315
CORONEL VIVIDA,15,SIMONE NASSAR TEBET,433
ALTO RIO NOVO,15,SIMONE NASSAR TEBET,192
PORTO UNIÃO,15,SIMONE NASSAR TEBET,965
VIGIA,15,SIMONE NASSAR TEBET,1354
SANTA LUZIA DO PARÁ,15,SIMONE NASSAR TEBET,469
ILHOTA,15,SIMONE NASSAR TEBET,314
PARANAÍBA,15,SIMONE NASSAR TEBET,1614
RIACHÃO DAS NEVES,15,SIMONE NASSAR TEBET,157
APARECIDA DO TABOADO,15,SIMONE NASSAR TEBET,712
AGRONÔMICA,15,SIMONE NASSAR TEBET,117
ABDON BATISTA,15,SIMONE NASSAR TEBET,182
ROSÁRIO OESTE,15,SIMONE NASSAR TEBET,299
BOM JESUS,15,SIMONE NASSAR TEBET,750
SÃO MANUEL,15,SIMONE NASSAR TEBET,1141
QUATÁ,15,SIMONE NASSAR TEBET,273
RUBELITA,15,SIMONE NASSAR TEBET,83
COMODORO,15,SIMONE NASSAR TEBET,187
BARRA LONGA,15,SIMONE NASSAR TEBET,124
IMBÉ DE MINAS,15,SIMONE NASSAR TEBET,95
RIBEIRÃO VERMELHO,15,SIMONE NASSAR TEBET,122
GUAÇUÍ,15,SIMONE NASSAR TEBET,550
PIRIPIRI,15,SIMONE NASSAR TEBET,579
TAIÓ,15,SIMONE NASSAR TEBET,340
TRÊS BARRAS DO PARANÁ,15,SIMONE NASSAR TEBET,160
SÃO JOSÉ DO ALEGRE,180,SIMONE NASSAR TEBET,180
ANDRÉ DA ROCHA,15,SIMONE NASSAR TEBET,47
SÃO FÉLIX,15,SIMONE NASSAR TEBET,182
MONTEIRO,15,SIMONE NASSAR TEBET,231
PACAJÁ,15,SIMONE NASSAR TEBET,682
MÂNCIO LIMA,15,SIMONE NASSAR TEBET,331
BENEVIDES,15,SIMONE NASSAR TEBET,1883
MONSENHOR HIPÓLITO,15,SIMONE NASSAR TEBET,59
POXORÉU,15,SIMONE NASSAR TEBET,344
RIACHO FRIO,15,SIMONE NASSAR TEBET,48
MARABÁ PAULISTA,15,SIMONE NASSAR TEBET,76
TRACUATEUA,15,SIMONE NASSAR TEBET,625
PENEDO,15,SIMONE NASSAR TEBET,1013
SÃO FRANCISCO DO PARÁ,15,SIMONE NASSAR TEBET,461
JUQUIÁ,15,SIMONE NASSAR TEBET,447
EUGÊNIO DE CASTRO,15,SIMONE NASSAR TEBET,76
CURRALINHOS,15,SIMONE NASSAR TEBET,69
JUSCIMEIRA,15,SIMONE NASSAR TEBET,180
ESPERANTINA,15,SIMONE NASSAR TEBET,496
JOAQUIM PIRES,15,SIMONE NASSAR TEBET,110
CASTELO,15,SIMONE NASSAR TEBET,864
SIMÕES FILHO,15,SIMONE NASSAR TEBET,2019
AROEIRAS,15,SIMONE NASSAR TEBET,189
PORTO FELIZ,15,SIMONE NASSAR TEBET,1486
PEQUIM,15,SIMONE NASSAR TEBET,2
RIALMA,15,SIMONE NASSAR TEBET,244
CORONEL FABRICIANO,15,SIMONE NASSAR TEBET,1561
CAJARI,15,SIMONE NASSAR TEBET,154
RAMILÂNDIA,15,SIMONE NASSAR TEBET,62
URUCARÁ,15,SIMONE NASSAR TEBET,207
ARARUAMA,15,SIMONE NASSAR TEBET,2853
SALTO DO LONTRA,15,SIMONE NASSAR TEBET,177
SÃO VICENTE DO SUL,15,SIMONE NASSAR TEBET,286
MARAU,15,SIMONE NASSAR TEBET,1131
POMBAL,15,SIMONE NASSAR TEBET,311
SÃO PEDRO DO SUL,15,SIMONE NASSAR TEBET,679
MONTE ALEGRE,15,SIMONE NASSAR TEBET,2109
PIAÇABUÇU,15,SIMONE NASSAR TEBET,289
GUAJERU,15,SIMONE NASSAR TEBET,45
BOA VISTA DO TUPIM,15,SIMONE NASSAR TEBET,178
ARAQUARI,15,SIMONE NASSAR TEBET,556
MORRO DA FUMAÇA,15,SIMONE NASSAR TEBET,342
GURINHÉM,15,SIMONE NASSAR TEBET,189
ALUMÍNIO,15,SIMONE NASSAR TEBET,719
PAULINO NEVES,15,SIMONE NASSAR TEBET,224
JURUÁ,15,SIMONE NASSAR TEBET,260
SANTA LÚCIA,15,SIMONE NASSAR TEBET,282
VÁRZEA GRANDE,15,SIMONE NASSAR TEBET,5606
SERRA,15,SIMONE NASSAR TEBET,9860
BARRA DE GUABIRABA,15,SIMONE NASSAR TEBET,98
RIBEIRÃO CASCALHEIRA,15,SIMONE NASSAR TEBET,122
SANTA TERESINHA,15,SIMONE NASSAR TEBET,76
MARUIM,15,SIMONE NASSAR TEBET,279
CARMÓPOLIS DE MINAS,15,SIMONE NASSAR TEBET,466
BOM JARDIM,15,SIMONE NASSAR TEBET,1162
ARARI,15,SIMONE NASSAR TEBET,366
SÃO PEDRO DA ÁGUA BRANCA,15,SIMONE NASSAR TEBET,74
PIMENTA BUENO,15,SIMONE NASSAR TEBET,572
MOMBAÇA,15,SIMONE NASSAR TEBET,247
GENERAL CARNEIRO,15,SIMONE NASSAR TEBET,223
PENTECOSTE,15,SIMONE NASSAR TEBET,188
SANTA ISABEL DO IVAÍ,15,SIMONE NASSAR TEBET,207
PAUINI,15,SIMONE NASSAR TEBET,134
SAPEZAL,15,SIMONE NASSAR TEBET,177
AGUAÍ,15,SIMONE NASSAR TEBET,875
BABAÇULÂNDIA,15,SIMONE NASSAR TEBET,158
CANTÁ,15,SIMONE NASSAR TEBET,497
MARCOS PARENTE,15,SIMONE NASSAR TEBET,37
SINOP,15,SIMONE NASSAR TEBET,1781
APIÚNA,15,SIMONE NASSAR TEBET,191
PARAMIRIM,15,SIMONE NASSAR TEBET,168
AFONSO CLÁUDIO,15,SIMONE NASSAR TEBET,833
CURVELÂNDIA,15,SIMONE NASSAR TEBET,89
MAIRIPORÃ,2797,SIMONE NASSAR TEBET,2797
BOA VISTA DO CADEADO,15,SIMONE NASSAR TEBET,83
SANTA RITA DO TOCANTINS,15,SIMONE NASSAR TEBET,52
PAULO RAMOS,15,SIMONE NASSAR TEBET,94
MACHADO,15,SIMONE NASSAR TEBET,804
MÃE DO RIO,15,SIMONE NASSAR TEBET,733
ANGICOS,15,SIMONE NASSAR TEBET,110
CONGO,15,SIMONE NASSAR TEBET,90
ITAPOÁ,15,SIMONE NASSAR TEBET,500
AFUÁ,15,SIMONE NASSAR TEBET,1463
PALMEIRAS DE GOIÁS,15,SIMONE NASSAR TEBET,645
ITAPUÃ DO OESTE,15,SIMONE NASSAR TEBET,143
MARIBONDO,15,SIMONE NASSAR TEBET,250
CURITIBANOS,15,SIMONE NASSAR TEBET,983
BARREIRINHAS,15,SIMONE NASSAR TEBET,687
CEREJEIRAS,15,SIMONE NASSAR TEBET,287
IMBITUBA,15,SIMONE NASSAR TEBET,1330
PARANAVAÍ,15,SIMONE NASSAR TEBET,2244
MUÇUM,15,SIMONE NASSAR TEBET,237
OLIVEIRA,15,SIMONE NASSAR TEBET,1326
ESTRELA DE ALAGOAS,15,SIMONE NASSAR TEBET,270
ESPERA FELIZ,15,SIMONE NASSAR TEBET,290
PICUÍ,15,SIMONE NASSAR TEBET,156
COARI,15,SIMONE NASSAR TEBET,1088
HELIÓPOLIS,15,SIMONE NASSAR TEBET,159
QUATIPURU,15,SIMONE NASSAR TEBET,295
VIANA,15,SIMONE NASSAR TEBET,2084
MATÕES,15,SIMONE NASSAR TEBET,186
SIRIRI,15,SIMONE NASSAR TEBET,120
PROPRIÁ,15,SIMONE NASSAR TEBET,359
ARARANGUÁ,15,SIMONE NASSAR TEBET,1516
SÃO JOSÉ DA COROA GRANDE,15,SIMONE NASSAR TEBET,126
NAVIRAÍ,15,SIMONE NASSAR TEBET,1010
SANDOLÂNDIA,15,SIMONE NASSAR TEBET,67
PEDRAS DE FOGO,15,SIMONE NASSAR TEBET,498
SÃO BRÁS,15,SIMONE NASSAR TEBET,130
PIMENTEIRAS DO OESTE,15,SIMONE NASSAR TEBET,54
SÃO JOSÉ DO NORTE,15,SIMONE NASSAR TEBET,1281
BORBA,15,SIMONE NASSAR TEBET,294
QUISSAMÃ,15,SIMONE NASSAR TEBET,468
SENTO SÉ,15,SIMONE NASSAR TEBET,325
JOVIÂNIA,15,SIMONE NASSAR TEBET,149
VASSOURAS,15,SIMONE NASSAR TEBET,882
BARRA DE SANTO ANTÔNIO,15,SIMONE NASSAR TEBET,292
JACINTO MACHADO,15,SIMONE NASSAR TEBET,303
ARRAIAL DO CABO,15,SIMONE NASSAR TEBET,710
ALÉM PARAÍBA,15,SIMONE NASSAR TEBET,715
CODAJÁS,15,SIMONE NASSAR TEBET,214
POÇO VERDE,15,SIMONE NASSAR TEBET,386
DOIS IRMÃOS,15,SIMONE NASSAR TEBET,942
BALSAS,15,SIMONE NASSAR TEBET,1008
ESPINOSA,15,SIMONE NASSAR TEBET,415
GUARUJÁ DO SUL,15,SIMONE NASSAR TEBET,115
PIRAÍ DO NORTE,15,SIMONE NASSAR TEBET,118
CHUÍ,15,SIMONE NASSAR TEBET,117
JUREMA,15,SIMONE NASSAR TEBET,130
JARDIM,15,SIMONE NASSAR TEBET,719
BOM JESUS DAS SELVAS,15,SIMONE NASSAR TEBET,131
POÇO DE JOSÉ DE MOURA,15,SIMONE NASSAR TEBET,22
MACUCO,15,SIMONE NASSAR TEBET,171
ABAÍRA,15,SIMONE NASSAR TEBET,111
SÃO JOÃO DEL REI,2751,SIMONE NASSAR TEBET,2751
VILA RICA,15,SIMONE NASSAR TEBET,206
PARIPUEIRA,15,SIMONE NASSAR TEBET,376
OLHO D ÁGUA,15,SIMONE NASSAR TEBET,73
TOMAR DO GERU,15,SIMONE NASSAR TEBET,144
IGUATEMI,15,SIMONE NASSAR TEBET,226
SÃO SEPÉ,15,SIMONE NASSAR TEBET,581
SALETE,15,SIMONE NASSAR TEBET,197
SÃO DOMINGOS DO NORTE,15,SIMONE NASSAR TEBET,170
DENISE,15,SIMONE NASSAR TEBET,120
ACOPIARA,15,SIMONE NASSAR TEBET,222
SERRA GRANDE,15,SIMONE NASSAR TEBET,56
ITAMARAJU,15,SIMONE NASSAR TEBET,783
BARRA DO CHOÇA,15,SIMONE NASSAR TEBET,513
CLEVELÂNDIA,15,SIMONE NASSAR TEBET,272
GUARANTÃ DO NORTE,15,SIMONE NASSAR TEBET,259
CARNAUBAL,15,SIMONE NASSAR TEBET,161
TERENOS,15,SIMONE NASSAR TEBET,655
TABULEIRO DO NORTE,15,SIMONE NASSAR TEBET,66
XAXIM,15,SIMONE NASSAR TEBET,668
RIO CRESPO,15,SIMONE NASSAR TEBET,72
GUARAMIRIM,15,SIMONE NASSAR TEBET,801
RIO MARIA,15,SIMONE NASSAR TEBET,271
SANTA CRUZ DA BAIXA VERDE,15,SIMONE NASSAR TEBET,80
SANTA HELENA,15,SIMONE NASSAR TEBET,672
JUSSIAPE,15,SIMONE NASSAR TEBET,96
ESTRELA,15,SIMONE NASSAR TEBET,937
SALGADO DE SÃO FÉLIX,15,SIMONE NASSAR TEBET,137
PERITIBA,15,SIMONE NASSAR TEBET,146
IBICARAÍ,15,SIMONE NASSAR TEBET,384
TRIUNFO,15,SIMONE NASSAR TEBET,1142
DIAMANTINO,15,SIMONE NASSAR TEBET,293
NOVA ALVORADA DO SUL,15,SIMONE NASSAR TEBET,365
MATA GRANDE,15,SIMONE NASSAR TEBET,317
ITAÚNA,15,SIMONE NASSAR TEBET,2453
TIMÓTEO,15,SIMONE NASSAR TEBET,1460
SÃO JOAQUIM DO MONTE,15,SIMONE NASSAR TEBET,168
NOSSA SENHORA DA GLÓRIA,15,SIMONE NASSAR TEBET,476
CAMPO LARGO,15,SIMONE NASSAR TEBET,3783
IPUAÇU,15,SIMONE NASSAR TEBET,136
ENTRE RIOS DO OESTE,15,SIMONE NASSAR TEBET,66
ÓBIDOS,15,SIMONE NASSAR TEBET,1131
AVEIRO,15,SIMONE NASSAR TEBET,281
TUPIRAMA,15,SIMONE NASSAR TEBET,35
CATANDUVA,15,SIMONE NASSAR TEBET,2957
MUTUNÓPOLIS,15,SIMONE NASSAR TEBET,62
ITAPEMA,1135,SIMONE NASSAR TEBET,1135
COXIM,15,SIMONE NASSAR TEBET,810
SÃO GABRIEL,15,SIMONE NASSAR TEBET,1539
MONTE ALEGRE DE SERGIPE,15,SIMONE NASSAR TEBET,134
GRACCHO CARDOSO,15,SIMONE NASSAR TEBET,77
IRITUIA,15,SIMONE NASSAR TEBET,840
XAMBIOÁ,15,SIMONE NASSAR TEBET,138
JOAQUIM GOMES,15,SIMONE NASSAR TEBET,330
ENCANTADO,15,SIMONE NASSAR TEBET,648
URUBURETAMA,15,SIMONE NASSAR TEBET,104
CUNHA PORÃ,15,SIMONE NASSAR TEBET,372
LAGUNA,15,SIMONE NASSAR TEBET,1386
LIVRAMENTO,15,SIMONE NASSAR TEBET,56
LAJES,15,SIMONE NASSAR TEBET,90
GUARABIRA,15,SIMONE NASSAR TEBET,892
VACARIA,15,SIMONE NASSAR TEBET,1605
BIGUAÇU,15,SIMONE NASSAR TEBET,2105
BUJARU,15,SIMONE NASSAR TEBET,789
PENALVA,15,SIMONE NASSAR TEBET,216
VARGEM GRANDE,15,SIMONE NASSAR TEBET,277
SERRITA,15,SIMONE NASSAR TEBET,80
PINDARÉ-MIRIM,15,SIMONE NASSAR TEBET,245
BATAGUASSU,15,SIMONE NASSAR TEBET,677
MORENO,15,SIMONE NASSAR TEBET,727
SANTA TEREZA DO OESTE,15,SIMONE NASSAR TEBET,236
NOVO ACORDO,15,SIMONE NASSAR TEBET,79
ARVOREZINHA,15,SIMONE NASSAR TEBET,184
BOM JESUS DO ITABAPOANA,15,SIMONE NASSAR TEBET,693
IÇARA,15,SIMONE NASSAR TEBET,1172
GUARATUBA,15,SIMONE NASSAR TEBET,848
MINEIROS DO TIETÊ,15,SIMONE NASSAR TEBET,324
PINHÃO,15,SIMONE NASSAR TEBET,653
EXTREMOZ,15,SIMONE NASSAR TEBET,537
VIEIRÓPOLIS,15,SIMONE NASSAR TEBET,59
MANOEL URBANO,15,SIMONE NASSAR TEBET,126
BIRITINGA,15,SIMONE NASSAR TEBET,157
SÃO LUÍS DO CURU,15,SIMONE NASSAR TEBET,89
PARINTINS,15,SIMONE NASSAR TEBET,1836
SILVES,15,SIMONE NASSAR TEBET,155
PONTES E LACERDA,15,SIMONE NASSAR TEBET,642
PONTALINA,15,SIMONE NASSAR TEBET,448
AXIXÁ DO TOCANTINS,15,SIMONE NASSAR TEBET,115
SALGUEIRO,15,SIMONE NASSAR TEBET,226
MINAS DO LEÃO,15,SIMONE NASSAR TEBET,263
DIAMANTE,15,SIMONE NASSAR TEBET,69
AURORA DO TOCANTINS,15,SIMONE NASSAR TEBET,78
BANDEIRANTES DO TOCANTINS,15,SIMONE NASSAR TEBET,36
