NM_MUNICIPIO,NR_VOTAVEL,NM_VOTAVEL,QT_VOTOS
ALPESTRE,27,JOSE MARIA EYMAEL,1
LAJES PINTADAS,27,JOSE MARIA EYMAEL,4
MACAMBIRA,27,JOSE MARIA EYMAEL,1
CANDEIAS DO JAMARI,27,JOSE MARIA EYMAEL,1
ITABERABA,27,JOSE MARIA EYMAEL,4
BELFORD ROXO,27,JOSE MARIA EYMAEL,36
CANOAS,27,JOSE MARIA EYMAEL,36
IBIRITÉ,27,JOSE MARIA EYMAEL,18
SÃO JOSÉ DOS PINHAIS,27,JOSE MARIA EYMAEL,39
BLUMENAU,27,JOSE MARIA EYMAEL,27
CABO DE SANTO AGOSTINHO,27,JOSE MARIA EYMAEL,28
BARREIRAS,27,JOSE MARIA EYMAEL,9
VARGEM GRANDE,27,JOSE MARIA EYMAEL,4
ESTÂNCIA,27,JOSE MARIA EYMAEL,9
POMPÉU,27,JOSE MARIA EYMAEL,4
JARAGUÁ DO SUL,27,JOSE MARIA EYMAEL,15
ITABIRA,27,JOSE MARIA EYMAEL,12
BARRA DO CORDA,27,JOSE MARIA EYMAEL,4
CRICIÚMA,27,JOSE MARIA EYMAEL,26
ARAGUAÍNA,27,JOSE MARIA EYMAEL,15
SANTA RITA,27,JOSE MARIA EYMAEL,13
TORITAMA,27,JOSE MARIA EYMAEL,2
CATANDUVA,27,JOSE MARIA EYMAEL,5
IRATI,27,JOSE MARIA EYMAEL,5
ALTO LONGÁ,27,JOSE MARIA EYMAEL,2
LINHARES,27,JOSE MARIA EYMAEL,6
MONTADAS,27,JOSE MARIA EYMAEL,1
JAGUARIAÍVA,27,JOSE MARIA EYMAEL,5
GRAVATÁ,27,JOSE MARIA EYMAEL,1
TUPACIGUARA,27,JOSE MARIA EYMAEL,5
BOA VISTA,27,JOSE MARIA EYMAEL,33
OURO PRETO DO OESTE,27,JOSE MARIA EYMAEL,2
INDIAROBA,27,JOSE MARIA EYMAEL,1
CAXIAS,27,JOSE MARIA EYMAEL,10
IPOJUCA,27,JOSE MARIA EYMAEL,11
SÃO LEOPOLDO,27,JOSE MARIA EYMAEL,15
SANTA CECÍLIA DO PAVÃO,27,JOSE MARIA EYMAEL,2
BOSTON,27,JOSE MARIA EYMAEL,7
TÓQUIO,27,JOSE MARIA EYMAEL,38
FAZENDA RIO GRANDE,27,JOSE MARIA EYMAEL,16
NAGÓIA,27,JOSE MARIA EYMAEL,35
PORTO,27,JOSE MARIA EYMAEL,9
PRESIDENTE PRUDENTE,27,JOSE MARIA EYMAEL,17
GUABIRUBA,27,JOSE MARIA EYMAEL,11
VITÓRIA DA CONQUISTA,27,JOSE MARIA EYMAEL,34
PENDÊNCIAS,27,JOSE MARIA EYMAEL,2
PRATÂNIA,27,JOSE MARIA EYMAEL,1
ABAETETUBA,27,JOSE MARIA EYMAEL,7
CABEDELO,27,JOSE MARIA EYMAEL,6
TEODORO SAMPAIO,27,JOSE MARIA EYMAEL,1
CROATÁ,27,JOSE MARIA EYMAEL,5
MALTA,27,JOSE MARIA EYMAEL,1
ORIZONA,27,JOSE MARIA EYMAEL,2
SÃO JOSÉ DOS CAMPOS,27,JOSE MARIA EYMAEL,84
ITATIAIUÇU,27,JOSE MARIA EYMAEL,1
GUANAMBI,27,JOSE MARIA EYMAEL,3
EMBU-GUAÇU,27,JOSE MARIA EYMAEL,5
CRAVINHOS,27,JOSE MARIA EYMAEL,7
LIDIANÓPOLIS,27,JOSE MARIA EYMAEL,2
VARZEDO,27,JOSE MARIA EYMAEL,2
CAÇAPAVA DO SUL,27,JOSE MARIA EYMAEL,1
MATIAS BARBOSA,27,JOSE MARIA EYMAEL,4
MUNIQUE,27,JOSE MARIA EYMAEL,4
CRUZEIRO,27,JOSE MARIA EYMAEL,7
GOVERNADOR CELSO RAMOS,27,JOSE MARIA EYMAEL,1
FRANCA,27,JOSE MARIA EYMAEL,15
BERTIOGA,27,JOSE MARIA EYMAEL,10
VARGEM GRANDE DO SUL,27,JOSE MARIA EYMAEL,4
LIBERDADE,27,JOSE MARIA EYMAEL,1
ITARARÉ,27,JOSE MARIA EYMAEL,7
ITAIÓPOLIS,27,JOSE MARIA EYMAEL,3
CUBATÃO,27,JOSE MARIA EYMAEL,15
MARICÁ,27,JOSE MARIA EYMAEL,18
