NM_MUNICIPIO,NR_VOTAVEL,NM_VOTAVEL,QT_VOTOS
LUZILÂNDIA,22,JAIR MESSIAS BOLSONARO,2907
PARAMBU,22,JAIR MESSIAS BOLSONARO,4622
JEREMOABO,22,JAIR MESSIAS BOLSONARO,3240
SANTO ANTÔNIO DA PLATINA,22,JAIR MESSIAS BOLSONARO,14373
ENGENHEIRO BELTRÃO,22,JAIR MESSIAS BOLSONARO,4485
SÃO GABRIEL,22,JAIR MESSIAS BOLSONARO,15218
FRANCISCO DUMONT,22,JAIR MESSIAS BOLSONARO,974
URUARÁ,22,JAIR MESSIAS BOLSONARO,15092
PEIXE-BOI,22,JAIR MESSIAS BOLSONARO,1942
DEODÁPOLIS,22,JAIR MESSIAS BOLSONARO,3849
CAXIAS DO SUL,22,JAIR MESSIAS BOLSONARO,155130
RIO PIRACICABA,22,JAIR MESSIAS BOLSONARO,2913
INDAIAL,22,JAIR MESSIAS BOLSONARO,26471
PEDERNEIRAS,22,JAIR MESSIAS BOLSONARO,16131
CURIMATÁ,22,JAIR MESSIAS BOLSONARO,1456
ITAÚNA,22,JAIR MESSIAS BOLSONARO,31636
MARACANAÚ,22,JAIR MESSIAS BOLSONARO,48379
CRICIÚMA,22,JAIR MESSIAS BOLSONARO,75743
CANTAGALO,22,JAIR MESSIAS BOLSONARO,9040
VILHENA,22,JAIR MESSIAS BOLSONARO,34872
RIO BONITO,22,JAIR MESSIAS BOLSONARO,20773
AMPARO,22,JAIR MESSIAS BOLSONARO,25174
NOVO HORIZONTE DO OESTE,22,JAIR MESSIAS BOLSONARO,3127
MARECHAL FLORIANO,22,JAIR MESSIAS BOLSONARO,5987
BRAÇO DO NORTE,22,JAIR MESSIAS BOLSONARO,14691
SANTA MARIA,22,JAIR MESSIAS BOLSONARO,73133
OLINDA,22,JAIR MESSIAS BOLSONARO,91876
ARAPUTANGA,22,JAIR MESSIAS BOLSONARO,5617
CONSTANTINA,22,JAIR MESSIAS BOLSONARO,3228
SÃO LUÍS,22,JAIR MESSIAS BOLSONARO,210140
QUITANDINHA,22,JAIR MESSIAS BOLSONARO,6766
GRAVATAÍ,22,JAIR MESSIAS BOLSONARO,75004
TURILÂNDIA,22,JAIR MESSIAS BOLSONARO,1934
ANAJÁS,22,JAIR MESSIAS BOLSONARO,6827
FORTALEZA,22,JAIR MESSIAS BOLSONARO,530162
VILA VELHA,22,JAIR MESSIAS BOLSONARO,147059
SANTO EXPEDITO DO SUL,22,JAIR MESSIAS BOLSONARO,1012
CURITIBA,22,JAIR MESSIAS BOLSONARO,612309
IGARASSU,22,JAIR MESSIAS BOLSONARO,21690
TERESINA,22,JAIR MESSIAS BOLSONARO,138320
FREDERICO WESTPHALEN,22,JAIR MESSIAS BOLSONARO,10799
TOLEDO,22,JAIR MESSIAS BOLSONARO,54967
UMARIZAL,22,JAIR MESSIAS BOLSONARO,1143
ITABUNA,22,JAIR MESSIAS BOLSONARO,46949
CAMPOS GERAIS,22,JAIR MESSIAS BOLSONARO,7413
CAPINZAL,22,JAIR MESSIAS BOLSONARO,7720
PACATUBA,22,JAIR MESSIAS BOLSONARO,15017
MONTEIRO,22,JAIR MESSIAS BOLSONARO,3732
MOMBAÇA,22,JAIR MESSIAS BOLSONARO,3770
UMUARAMA,22,JAIR MESSIAS BOLSONARO,40972
URUCURITUBA,22,JAIR MESSIAS BOLSONARO,1810
BRASÍLIA DE MINAS,22,JAIR MESSIAS BOLSONARO,4795
DOM PEDRO,22,JAIR MESSIAS BOLSONARO,3845
NOSSA SENHORA DO SOCORRO,22,JAIR MESSIAS BOLSONARO,33447
CAMPO GRANDE,22,JAIR MESSIAS BOLSONARO,281525
LINHARES,22,JAIR MESSIAS BOLSONARO,47927
SÃO JOSÉ DOS BASÍLIOS,22,JAIR MESSIAS BOLSONARO,646
PIRITIBA,22,JAIR MESSIAS BOLSONARO,2267
JUIZ DE FORA,22,JAIR MESSIAS BOLSONARO,121945
MALLET,22,JAIR MESSIAS BOLSONARO,4766
PARINTINS,22,JAIR MESSIAS BOLSONARO,7930
PORTO ALEGRE,22,JAIR MESSIAS BOLSONARO,323857
SERRA DO RAMALHO,22,JAIR MESSIAS BOLSONARO,3809
CARUARU,22,JAIR MESSIAS BOLSONARO,75159
BLUMENAU,22,JAIR MESSIAS BOLSONARO,139214
JAGUARÉ,22,JAIR MESSIAS BOLSONARO,6203
EUNÁPOLIS,22,JAIR MESSIAS BOLSONARO,25685
CRATO,22,JAIR MESSIAS BOLSONARO,10330
PORTO MURTINHO,22,JAIR MESSIAS BOLSONARO,2697
BARRA DOS COQUEIROS,22,JAIR MESSIAS BOLSONARO,6448
VOLTA REDONDA,22,JAIR MESSIAS BOLSONARO,81346
GLÓRIA DO GOITÁ,22,JAIR MESSIAS BOLSONARO,3880
ANDORINHA,22,JAIR MESSIAS BOLSONARO,825
SALVADOR,22,JAIR MESSIAS BOLSONARO,367452
VAZANTE,22,JAIR MESSIAS BOLSONARO,4950
