NM_MUNICIPIO,NR_VOTAVEL,NM_VOTAVEL,QT_VOTOS
BELÉM,13,LUIZ INÁCIO LULA DA SILVA,401287
SOCORRO DO PIAUÍ,13,LUIZ INÁCIO LULA DA SILVA,2523
CASTANHAL,13,LUIZ INÁCIO LULA DA SILVA,49819
LAGOA SANTA,13,LUIZ INÁCIO LULA DA SILVA,14189
CHAPADÃO DO SUL,13,LUIZ INÁCIO LULA DA SILVA,4350
JARU,13,LUIZ INÁCIO LULA DA SILVA,6846
CAMPINA GRANDE,13,LUIZ INÁCIO LULA DA SILVA,118874
ITAMBÉ,13,LUIZ INÁCIO LULA DA SILVA,23926
SOLEDADE,13,LUIZ INÁCIO LULA DA SILVA,14570
MEDICILÂNDIA,13,LUIZ INÁCIO LULA DA SILVA,4768
CIDADE OCIDENTAL,13,LUIZ INÁCIO LULA DA SILVA,15150
JABOATÃO DOS GUARARAPES,13,LUIZ INÁCIO LULA DA SILVA,199245
ARCOVERDE,13,LUIZ INÁCIO LULA DA SILVA,28252
PETROLINA,13,LUIZ INÁCIO LULA DA SILVA,120083
CRICIÚMA,13,LUIZ INÁCIO LULA DA SILVA,31462
CONCÓRDIA,13,LUIZ INÁCIO LULA DA SILVA,13760
CAMPO MOURÃO,13,LUIZ INÁCIO LULA DA SILVA,19738
TRÊS PASSOS,13,LUIZ INÁCIO LULA DA SILVA,6939
SALVADOR,13,LUIZ INÁCIO LULA DA SILVA,1022728
BURITI BRAVO,13,LUIZ INÁCIO LULA DA SILVA,10380
VITÓRIA DA CONQUISTA,13,LUIZ INÁCIO LULA DA SILVA,111892
PORTO ALEGRE,13,LUIZ INÁCIO LULA DA SILVA,412553
SÃO LUÍS,13,LUIZ INÁCIO LULA DA SILVA,345123
GIRAU DO PONCIANO,13,LUIZ INÁCIO LULA DA SILVA,15297
JUAZEIRO DO NORTE,13,LUIZ INÁCIO LULA DA SILVA,109039
LIMOEIRO,13,LUIZ INÁCIO LULA DA SILVA,24808
SANTA CRUZ DO RIO PARDO,13,LUIZ INÁCIO LULA DA SILVA,6545
CAMETÁ,13,LUIZ INÁCIO LULA DA SILVA,61121
NOVA ESPERANÇA,13,LUIZ INÁCIO LULA DA SILVA,5297
GUARAÍ,13,LUIZ INÁCIO LULA DA SILVA,5991
FEIRA DE SANTANA,13,LUIZ INÁCIO LULA DA SILVA,211813
FRONTEIRAS,13,LUIZ INÁCIO LULA DA SILVA,5857
CONCÓRDIA DO PARÁ,13,LUIZ INÁCIO LULA DA SILVA,11500
ANDRELÂNDIA,13,LUIZ INÁCIO LULA DA SILVA,3718
